analysis_type,analysis_split,condition_id,comparison,outcome,estimate,ci95_low,ci95_high,bootstrap_valid_replicates,cluster_count,n_pairs
paired_policy_effect,ood_relation_paraphrase,false_relevant,context_minus_parametric,awareness_probe_logit,1.843709128991572,1.458595431661596,2.2363831084247083,2000,118,118
paired_policy_effect,paraphrase_test,false_relevant,context_minus_neutral,context_minus_parametric_logprob_margin,12.30458666597094,9.22953530890601,15.567666106564658,2000,28,28
paired_policy_effect,paraphrase_test,false_relevant,context_minus_neutral,generated_matches_context,0.6071428571428571,0.42857142857142855,0.7857142857142857,2000,28,28
paired_policy_effect,paraphrase_test,false_relevant,context_minus_neutral,generated_matches_parametric,-0.6071428571428571,-0.7857142857142857,-0.42857142857142855,2000,28,28
paired_policy_effect,paraphrase_test,false_relevant,context_minus_neutral,awareness_probe_logit,-0.8308335903549526,-1.3498399055531907,-0.3310185556411636,2000,28,28
paired_policy_effect,paraphrase_test,false_relevant,parametric_minus_neutral,context_minus_parametric_logprob_margin,-24.33745600921767,-27.985891343333893,-20.570026096222662,2000,28,28
paired_policy_effect,paraphrase_test,false_relevant,parametric_minus_neutral,generated_matches_context,-0.35714285714285715,-0.5357142857142857,-0.17857142857142858,2000,28,28
paired_policy_effect,paraphrase_test,false_relevant,parametric_minus_neutral,generated_matches_parametric,0.35714285714285715,0.17857142857142858,0.5357142857142857,2000,28,28
paired_policy_effect,paraphrase_test,false_relevant,parametric_minus_neutral,awareness_probe_logit,-4.137348007616441,-4.897521730547279,-3.304753698852872,2000,28,28
paired_policy_effect,paraphrase_test,false_relevant,context_minus_parametric,context_minus_parametric_logprob_margin,36.64204267518861,34.476249598871384,38.91585207054657,2000,28,28
paired_policy_effect,paraphrase_test,false_relevant,context_minus_parametric,generated_matches_context,0.9642857142857143,0.8928571428571429,1.0,2000,28,28
paired_policy_effect,paraphrase_test,false_relevant,context_minus_parametric,generated_matches_parametric,-0.9642857142857143,-1.0,-0.8928571428571429,2000,28,28
paired_policy_effect,paraphrase_test,false_relevant,context_minus_parametric,awareness_probe_logit,3.3065144172614884,2.18225428527315,4.389110577110141,2000,28,28
paired_policy_effect,validation,false_relevant,context_minus_neutral,context_minus_parametric_logprob_margin,21.192967414855957,18.45138819773992,23.97110294103622,2000,30,30
paired_policy_effect,validation,false_relevant,context_minus_neutral,generated_matches_context,0.6333333333333333,0.4666666666666667,0.8,2000,30,30
paired_policy_effect,validation,false_relevant,context_minus_neutral,generated_matches_parametric,-0.9,-1.0,-0.7666666666666667,2000,30,30
paired_policy_effect,validation,false_relevant,context_minus_neutral,awareness_probe_logit,0.9504511086275631,0.362368348805905,1.5590185746403447,2000,30,30
paired_policy_effect,validation,false_relevant,parametric_minus_neutral,context_minus_parametric_logprob_margin,-14.616540809472403,-17.82112472186486,-11.67600401605169,2000,30,30
paired_policy_effect,validation,false_relevant,parametric_minus_neutral,generated_matches_context,-0.03333333333333333,-0.1,0.0,2000,30,30
paired_policy_effect,validation,false_relevant,parametric_minus_neutral,generated_matches_parametric,0.06666666666666667,0.0,0.16666666666666666,2000,30,30
paired_policy_effect,validation,false_relevant,parametric_minus_neutral,awareness_probe_logit,-4.24742563505412,-4.782019745733864,-3.676539754212541,2000,30,30
paired_policy_effect,validation,false_relevant,context_minus_parametric,context_minus_parametric_logprob_margin,35.80950822432836,32.58309197376172,39.5556515134871,2000,30,30
paired_policy_effect,validation,false_relevant,context_minus_parametric,generated_matches_context,0.6666666666666666,0.5,0.8333333333333334,2000,30,30
paired_policy_effect,validation,false_relevant,context_minus_parametric,generated_matches_parametric,-0.9666666666666667,-1.0,-0.9,2000,30,30
paired_policy_effect,validation,false_relevant,context_minus_parametric,awareness_probe_logit,5.197876743681684,4.4733275157652885,5.8752506379500415,2000,30,30
conflict_cost,id_test,false_relevant_minus_true_relevant,within_neutral_policy,parametric_answer_sequence_logprob,-0.9633640902382987,-1.5907335085528238,-0.4276288458279225,2000,28,28
conflict_cost,id_test,false_relevant_minus_true_relevant,within_neutral_policy,generated_matches_parametric,-0.42857142857142855,-0.6071428571428571,-0.25,2000,28,28
truth_x_relevance_interaction,id_test,FR_minus_TR_minus_FI_plus_TI,within_neutral_policy,awareness_probe_logit,10.88929677995229,9.829304266753601,11.900496209555476,2000,28,28
truth_x_relevance_interaction,id_test,FR_minus_TR_minus_FI_plus_TI,within_neutral_policy,factorized_awareness_probability,4.410648350645344,3.6253796619355323,5.213859550088912,2000,28,28
conflict_cost,id_test,false_relevant_minus_true_relevant,within_context_policy,parametric_answer_sequence_logprob,-9.347187723432269,-10.528758483273641,-8.188154051133566,2000,28,28
